name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,6/12/2020,6/19/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,6/12/2020,6/19/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,6/12/2020,6/19/2020
The Bigger Picture,The Bigger Picture,Lil Baby,6/12/2020,252728,77,0.59,0.0127,0.59,0.618,0,0.244,-5.756,0.334,96.459,3,6/12/2020,6/19/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,6/12/2020,6/19/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,6/12/2020,6/19/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,6/12/2020,6/19/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,6/12/2020,6/19/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,6/12/2020,6/19/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,6/19/2020,6/26/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,6/19/2020,6/26/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,6/19/2020,6/26/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,6/19/2020,6/26/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,6/19/2020,6/26/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,6/19/2020,6/26/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,6/19/2020,6/26/2020
The Bigger Picture,The Bigger Picture,Lil Baby,6/12/2020,252728,77,0.59,0.0127,0.59,0.618,0,0.244,-5.756,0.334,96.459,3,6/19/2020,6/26/2020
WHATS POPPIN,Sweet Action,Jack Harlow,3/13/2020,139741,85,0.923,0.017,0.923,0.604,0,0.272,-6.671,0.245,145.062,4,6/19/2020,6/26/2020
Toosie Slide,Dark Lane Demo Tapes,Drake,5/1/2020,247058,80,0.83,0.289,0.83,0.49,3.04E-06,0.113,-8.82,0.209,81.604,4,6/19/2020,6/26/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,6/26/2020,7/3/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,6/26/2020,7/3/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,6/26/2020,7/3/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,6/26/2020,7/3/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,6/26/2020,7/3/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,6/26/2020,7/3/2020
THE SCOTTS,THE SCOTTS,THE SCOTTS,4/24/2020,165977,86,0.716,0.233,0.716,0.537,0,0.157,-7.648,0.0514,129.979,4,6/26/2020,7/3/2020
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,12/6/2019,196652,90,0.896,0.104,0.896,0.586,0,0.79,-6.687,0.0559,116.971,4,6/26/2020,7/3/2020
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,5/1/2020,181929,82,0.926,0.135,0.926,0.542,0,0.0877,-5.064,0.293,135.14,4,6/26/2020,7/3/2020
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,6/11/2020,171374,90,0.767,0.234,0.767,0.481,0,0.269,-8.52,0.0803,150.076,4,6/26/2020,7/3/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,7/3/2020,7/10/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,7/3/2020,7/10/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,7/3/2020,7/10/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,7/3/2020,7/10/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,7/3/2020,7/10/2020
Party Girl,Party Girl,StaySolidRocky,4/21/2020,147800,84,0.728,0.749,0.728,0.431,0,0.0996,-9.966,0.0622,130.022,4,7/3/2020,7/10/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,7/3/2020,7/10/2020
The Woo (feat. 50 Cent & Roddy Ricch),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,201600,87,0.49,0.0221,0.49,0.618,3.77E-06,0.259,-5.655,0.104,99.7,4,7/3/2020,7/10/2020
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,6/11/2020,171374,90,0.767,0.234,0.767,0.481,0,0.269,-8.52,0.0803,150.076,4,7/3/2020,7/10/2020
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,5/1/2020,181929,82,0.926,0.135,0.926,0.542,0,0.0877,-5.064,0.293,135.14,4,7/3/2020,7/10/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,47,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,7/10/2020,7/17/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,48,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,7/10/2020,7/17/2020
Conversations,Legends Never Die,Juice WRLD,7/10/2020,181661,43,0.747,0.176,0.747,0.622,0,0.151,-5.825,0.0838,159.93,4,7/10/2020,7/17/2020
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,7/10/2020,202193,42,0.63,0.337,0.63,0.446,0,0.166,-8.9,0.0351,143.078,4,7/10/2020,7/17/2020
Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,Juice WRLD,7/10/2020,160212,43,0.701,0.291,0.701,0.65,0,0.112,-6.313,0.104,90.003,4,7/10/2020,7/17/2020
Righteous,Legends Never Die,Juice WRLD,7/10/2020,242180,42,0.706,0.0417,0.706,0.625,0,0.129,-7.426,0.0314,142.948,4,7/10/2020,7/17/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,7/10/2020,7/17/2020
Blood On My Jeans,Legends Never Die,Juice WRLD,7/10/2020,154767,40,0.868,0.183,0.868,0.55,0,0.109,-6.417,0.226,117.943,4,7/10/2020,7/17/2020
Titanic,Legends Never Die,Juice WRLD,7/10/2020,176649,39,0.568,0.168,0.568,0.545,0,0.112,-6.668,0.0447,174.144,4,7/10/2020,7/17/2020
Bad Energy,Legends Never Die,Juice WRLD,7/10/2020,186749,39,0.654,0.17,0.654,0.452,0,0.114,-6.36,0.0439,138.034,4,7/10/2020,7/17/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,48,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,7/17/2020,7/24/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,47,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,7/17/2020,7/24/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,7/17/2020,7/24/2020
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,7/17/2020,200221,89,0.8,0.057,0.8,0.56,0,0.134,-4.818,0.261,163.071,4,7/17/2020,7/24/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,7/17/2020,7/24/2020
Conversations,Legends Never Die,Juice WRLD,7/10/2020,181661,43,0.747,0.176,0.747,0.622,0,0.151,-5.825,0.0838,159.93,4,7/17/2020,7/24/2020
Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,Juice WRLD,7/10/2020,160212,43,0.701,0.291,0.701,0.65,0,0.112,-6.313,0.104,90.003,4,7/17/2020,7/24/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,7/17/2020,7/24/2020
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,7/10/2020,202193,42,0.63,0.337,0.63,0.446,0,0.166,-8.9,0.0351,143.078,4,7/17/2020,7/24/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,7/17/2020,7/24/2020
cardigan,folklore,Taylor Swift,7/24/2020,239560,85,0.613,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4,7/24/2020,7/31/2020
the 1,folklore,Taylor Swift,7/24/2020,210251,82,0.777,0.757,0.777,0.357,7.28E-06,0.108,-6.942,0.0522,139.883,4,7/24/2020,7/31/2020
exile (feat. Bon Iver),folklore,Taylor Swift,7/24/2020,285634,84,0.298,0.778,0.298,0.38,5.62E-05,0.11,-8.426,0.0287,75.602,4,7/24/2020,7/31/2020
the last great american dynasty,folklore,Taylor Swift,7/24/2020,230999,78,0.686,0.467,0.686,0.662,0.0023,0.109,-8.505,0.0413,147.922,4,7/24/2020,7/31/2020
my tears ricochet,folklore,Taylor Swift,7/24/2020,255893,78,0.456,0.806,0.456,0.263,0,0.0749,-10.63,0.0332,129.86,4,7/24/2020,7/31/2020
august,folklore,Taylor Swift,7/24/2020,261922,79,0.532,0.538,0.532,0.623,7.28E-05,0.0925,-9.208,0.0331,89.937,4,7/24/2020,7/31/2020
mirrorball,folklore,Taylor Swift,7/24/2020,208977,76,0.553,0.687,0.553,0.413,2.33E-06,0.0594,-10.037,0.0334,110.107,4,7/24/2020,7/31/2020
seven,folklore,Taylor Swift,7/24/2020,208906,76,0.596,0.9,0.596,0.488,2.70E-05,0.091,-10.769,0.0274,94.926,4,7/24/2020,7/31/2020
invisible string,folklore,Taylor Swift,7/24/2020,252880,77,0.653,0.838,0.653,0.452,7.73E-05,0.108,-11.143,0.055,83.433,4,7/24/2020,7/31/2020
this is me trying,folklore,Taylor Swift,7/24/2020,195097,76,0.515,0.314,0.515,0.476,4.74E-05,0.171,-9.843,0.0328,135.886,4,7/24/2020,7/31/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,7/31/2020,8/7/2020
my future,my future,Billie Eilish,7/30/2020,208155,84,0.444,0.795,0.444,0.309,0.132,0.352,-10.956,0.062,104.745,4,7/31/2020,8/7/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,48,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,7/31/2020,8/7/2020
cardigan,folklore,Taylor Swift,7/24/2020,239560,85,0.613,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4,7/31/2020,8/7/2020
exile (feat. Bon Iver),folklore,Taylor Swift,7/24/2020,285634,84,0.298,0.778,0.298,0.38,5.62E-05,0.11,-8.426,0.0287,75.602,4,7/31/2020,8/7/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,47,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,7/31/2020,8/7/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,7/31/2020,8/7/2020
the 1,folklore,Taylor Swift,7/24/2020,210251,82,0.777,0.757,0.777,0.357,7.28E-06,0.108,-6.942,0.0522,139.883,4,7/31/2020,8/7/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,7/31/2020,8/7/2020
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2/6/2020,162546,85,0.774,0.207,0.774,0.554,0,0.132,-7.909,0.0383,99.034,4,7/31/2020,8/7/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,8/7/2020,8/14/2020
Smile (with The Weeknd),Legends Never Die,Juice WRLD,7/10/2020,196180,84,0.694,0.224,0.694,0.685,0,0.124,-6.535,0.133,158.831,4,8/7/2020,8/14/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,8/7/2020,8/14/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,8/7/2020,8/14/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,8/7/2020,8/14/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,8/7/2020,8/14/2020
Watermelon Sugar,Fine Line,Harry Styles,12/13/2019,174000,93,0.548,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,4,8/7/2020,8/14/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,8/7/2020,8/14/2020
Blinding Lights,After Hours,The Weeknd,3/20/2020,200040,97,0.514,0.00146,0.514,0.73,9.54E-05,0.0897,-5.934,0.0598,171.005,4,8/7/2020,8/14/2020
Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,213333,89,0.48,0.487,0.48,0.602,0,0.0848,-6.335,0.368,179.798,4,8/7/2020,8/14/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,8/14/2020,8/21/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,8/14/2020,8/21/2020
7 Summers,7 Summers,Morgan Wallen,8/14/2020,210122,50,0.625,0.431,0.625,0.775,5.23E-05,0.12,-5.199,0.0248,101.961,4,8/14/2020,8/21/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,8/14/2020,8/21/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,8/14/2020,8/21/2020
Smile (with The Weeknd),Legends Never Die,Juice WRLD,7/10/2020,196180,84,0.694,0.224,0.694,0.685,0,0.124,-6.535,0.133,158.831,4,8/14/2020,8/21/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,8/14/2020,8/21/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,8/14/2020,8/21/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,8/14/2020,8/21/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,8/14/2020,8/21/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,8/21/2020,8/28/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,8/21/2020,8/28/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,8/21/2020,8/28/2020
Dynamite,Dynamite,BTS,8/21/2020,199053,58,0.746,0.0112,0.746,0.765,0,0.0936,-4.41,0.0993,114.044,4,8/21/2020,8/28/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,8/21/2020,8/28/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,8/21/2020,8/28/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,8/21/2020,8/28/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,8/21/2020,8/28/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,8/21/2020,8/28/2020
Smile (with The Weeknd),Legends Never Die,Juice WRLD,7/10/2020,196180,84,0.694,0.224,0.694,0.685,0,0.124,-6.535,0.133,158.831,4,8/21/2020,8/28/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,8/28/2020,9/4/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,8/28/2020,9/4/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,8/28/2020,9/4/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,8/28/2020,9/4/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/29/2020,195428,78,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,8/28/2020,9/4/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,8/28/2020,9/4/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,8/28/2020,9/4/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,8/28/2020,9/4/2020
Heather,Kid Krow,Conan Gray,3/20/2020,198040,93,0.357,0.584,0.357,0.425,0,0.322,-7.301,0.0333,102.078,3,8/28/2020,9/4/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,8/28/2020,9/4/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,9/4/2020,9/11/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,9/4/2020,9/11/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,9/4/2020,9/11/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,9/4/2020,9/11/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/29/2020,195428,78,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,9/4/2020,9/11/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,9/4/2020,9/11/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,9/4/2020,9/11/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,9/4/2020,9/11/2020
Heather,Kid Krow,Conan Gray,3/20/2020,198040,93,0.357,0.584,0.357,0.425,0,0.322,-7.301,0.0333,102.078,3,9/4/2020,9/11/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,9/4/2020,9/11/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,9/11/2020,9/18/2020
Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn,7/24/2020,140525,99,0.7,0.221,0.7,0.722,0,0.272,-3.558,0.0369,90.989,4,9/11/2020,9/18/2020
Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,8/14/2020,261492,92,0.761,0.244,0.761,0.518,3.47E-05,0.107,-8.871,0.134,133.976,4,9/11/2020,9/18/2020
"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,8/29/2020,195428,78,0.8,0.25,0.8,0.658,0,0.111,-6.142,0.079,140.042,4,9/11/2020,9/18/2020
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,7/3/2020,190476,94,0.823,0.114,0.823,0.586,0,0.193,-6.606,0.2,125.971,4,9/11/2020,9/18/2020
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,4/17/2020,181733,94,0.746,0.247,0.746,0.69,0,0.101,-7.956,0.164,89.977,4,9/11/2020,9/18/2020
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,7/17/2020,200221,89,0.8,0.057,0.8,0.56,0,0.134,-4.818,0.261,163.071,4,9/11/2020,9/18/2020
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,6/24/2020,227478,88,0.904,0.0631,0.904,0.723,0,0.185,-5.224,0.26,145.013,4,9/11/2020,9/18/2020
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,7/10/2020,205484,89,0.625,0.0172,0.625,0.814,0,0.158,-5.181,0.0657,144.991,4,9/11/2020,9/18/2020
Wishing Well,Legends Never Die,Juice WRLD,7/10/2020,194621,90,0.65,0.00336,0.65,0.613,0,0.267,-6.13,0.128,149.972,4,9/11/2020,9/18/2020
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,8/7/2020,187541,95,0.935,0.0194,0.935,0.454,0,0.0824,-7.509,0.375,133.073,4,9/18/2020,9/25/2020
