name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-07-17,2020-07-24
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,2020-07-10,202193,42,0.63,0.337,0.63,0.446,0.0,0.166,-8.9,0.0351,143.078,4,2020-07-17,2020-07-24
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020-07-17,2020-07-24
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-07-17,2020-07-24
GREECE (feat. Drake),GREECE (feat. Drake),DJ Khaled,2020-07-16,218901,86,0.695,0.0743,0.695,0.343,1.04e-06,0.107,-10.798,0.0432,85.84,4,2020-07-17,2020-07-24
Righteous,Legends Never Die,Juice WRLD,2020-07-10,242180,42,0.706,0.0417,0.706,0.625,0.0,0.129,-7.426,0.0314,142.948,4,2020-07-17,2020-07-24
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,94,0.823,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4,2020-07-17,2020-07-24
Rags2Riches (feat. ATR Son Son),Pray 4 Love,Rod Wave,2020-04-03,167183,78,0.904,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,4,2020-07-17,2020-07-24
The Woo (feat. 50 Cent & Roddy Ricch),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,201600,87,0.49,0.0221,0.49,0.618,3.77e-06,0.259,-5.655,0.104,99.7,4,2020-07-17,2020-07-24
Party Girl (Remix),Fallin',StaySolidRocky,2020-07-17,147672,61,0.752,0.533,0.752,0.375,0.0,0.175,-10.157,0.204,129.995,4,2020-07-17,2020-07-24
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,2020-05-01,181929,82,0.926,0.135,0.926,0.542,0.0,0.0877,-5.064,0.293,135.14,4,2020-07-17,2020-07-24
Blood On My Jeans,Legends Never Die,Juice WRLD,2020-07-10,154767,40,0.868,0.183,0.868,0.55,0.0,0.109,-6.417,0.226,117.943,4,2020-07-17,2020-07-24
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,90,0.767,0.234,0.767,0.481,0.0,0.269,-8.52,0.0803,150.076,4,2020-07-17,2020-07-24
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-10-09,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,2020-07-17,2020-07-24
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-07-17,2020-07-24
Stay High,Legends Never Die,Juice WRLD,2020-07-10,168684,39,0.745,0.439,0.745,0.5,0.0,0.0943,-6.184,0.136,76.968,4,2020-07-17,2020-07-24
Titanic,Legends Never Die,Juice WRLD,2020-07-10,176649,39,0.568,0.168,0.568,0.545,0.0,0.112,-6.668,0.0447,174.144,4,2020-07-17,2020-07-24
THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,86,0.716,0.233,0.716,0.537,0.0,0.157,-7.648,0.0514,129.979,4,2020-07-17,2020-07-24
Bad Energy,Legends Never Die,Juice WRLD,2020-07-10,186749,39,0.654,0.17,0.654,0.452,0.0,0.114,-6.36,0.0439,138.034,4,2020-07-17,2020-07-24
Toosie Slide,Dark Lane Demo Tapes,Drake,2020-05-01,247058,80,0.83,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0.209,81.604,4,2020-07-17,2020-07-24
Up Up And Away,Legends Never Die,Juice WRLD,2020-07-10,147547,38,0.661,0.538,0.661,0.665,0.0,0.0981,-6.356,0.053,75.059,4,2020-07-17,2020-07-24
Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,88,0.755,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,4,2020-07-17,2020-07-24
Tell Me U Luv Me (with Trippie Redd),Legends Never Die,Juice WRLD,2020-07-10,180129,38,0.66,0.291,0.66,0.76,0.0,0.632,-5.726,0.0787,127.984,4,2020-07-17,2020-07-24
Man Of The Year,Legends Never Die,Juice WRLD,2020-07-10,136408,38,0.621,0.00584,0.621,0.695,0.0,0.086,-5.124,0.0911,173.966,4,2020-07-17,2020-07-24
WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,85,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-07-17,2020-07-24
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-07-17,2020-07-24
Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,82,0.822,0.016,0.822,0.743,0.0,0.127,-4.772,0.28,84.459,4,2020-07-17,2020-07-24
The Bigger Picture,The Bigger Picture,Lil Baby,2020-06-12,252728,77,0.59,0.0127,0.59,0.618,0.0,0.244,-5.756,0.334,96.459,3,2020-07-17,2020-07-24
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-07-17,2020-07-24
Fighting Demons,Legends Never Die,Juice WRLD,2020-07-10,200628,38,0.707,0.0813,0.707,0.67,0.0,0.098,-6.328,0.257,163.099,4,2020-07-17,2020-07-24
GO (feat. Juice WRLD),GO (feat. Juice WRLD),The Kid LAROI,2020-06-12,183947,72,0.544,0.185,0.544,0.744,0.0,0.336,-5.007,0.0889,73.699,4,2020-07-17,2020-07-24
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2020-07-17,2020-07-24
After Party,Heaven Or Hell,Don Toliver,2020-03-13,167915,86,0.629,0.00981,0.629,0.692,0.331,0.603,-8.045,0.0376,162.948,4,2020-07-17,2020-07-24
Rain On Me (with Ariana Grande),Chromatica,Lady Gaga,2020-05-29,182200,82,0.672,0.021,0.672,0.855,0.0,0.323,-3.764,0.0397,123.056,4,2020-07-17,2020-07-24
DOLLAZ ON MY HEAD (feat. Young Thug),WUNNA,Gunna,2020-05-22,197760,83,0.825,0.114,0.825,0.458,0.0,0.102,-7.47,0.0577,145.115,4,2020-07-17,2020-07-24
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-07-17,2020-07-24
Flex (feat. Juice WRLD),THE GOAT,Polo G,2020-05-15,163902,82,0.752,0.0538,0.752,0.673,0.0,0.133,-5.792,0.153,164.009,4,2020-07-17,2020-07-24
Can't Die,Legends Never Die,Juice WRLD,2020-07-10,182922,38,0.652,0.0222,0.652,0.671,0.0,0.107,-5.89,0.0756,84.008,4,2020-07-17,2020-07-24
Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,2020-05-01,220487,84,0.735,0.629,0.735,0.449,0.0,0.113,-7.507,0.347,122.947,4,2020-07-17,2020-07-24
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-07-17,2020-07-24
Screw Juice,Legends Never Die,Juice WRLD,2020-07-10,179464,37,0.595,0.082,0.595,0.528,0.0,0.142,-7.371,0.0935,150.073,4,2020-07-17,2020-07-24
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-07-17,2020-07-24
Walk Em Down (feat. Roddy Ricch),Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020-03-19,173288,79,0.867,0.268,0.867,0.744,0.0,0.0713,-5.171,0.227,84.005,4,2020-07-17,2020-07-24
cardigan,folklore,Taylor Swift,2020-07-24,239560,85,0.613,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4,2020-07-24,2020-07-31
the 1,folklore,Taylor Swift,2020-07-24,210251,82,0.777,0.757,0.777,0.357,7.28e-06,0.108,-6.942,0.0522,139.883,4,2020-07-24,2020-07-31
exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,84,0.298,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4,2020-07-24,2020-07-31
the last great american dynasty,folklore,Taylor Swift,2020-07-24,230999,78,0.686,0.467,0.686,0.662,0.0023,0.109,-8.505,0.0413,147.922,4,2020-07-24,2020-07-31
my tears ricochet,folklore,Taylor Swift,2020-07-24,255893,78,0.456,0.806,0.456,0.263,0.0,0.0749,-10.63,0.0332,129.86,4,2020-07-24,2020-07-31
august,folklore,Taylor Swift,2020-07-24,261922,79,0.532,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4,2020-07-24,2020-07-31
mirrorball,folklore,Taylor Swift,2020-07-24,208977,76,0.553,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4,2020-07-24,2020-07-31
seven,folklore,Taylor Swift,2020-07-24,208906,76,0.596,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.926,4,2020-07-24,2020-07-31
invisible string,folklore,Taylor Swift,2020-07-24,252880,77,0.653,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4,2020-07-24,2020-07-31
this is me trying,folklore,Taylor Swift,2020-07-24,195097,76,0.515,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4,2020-07-24,2020-07-31
illicit affairs,folklore,Taylor Swift,2020-07-24,190898,76,0.559,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4,2020-07-24,2020-07-31
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,94,0.746,0.247,0.746,0.69,0.0,0.101,-7.956,0.164,89.977,4,2020-07-24,2020-07-31
Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,48,0.65,0.00336,0.65,0.613,0.0,0.267,-6.13,0.128,149.972,4,2020-07-24,2020-07-31
betty,folklore,Taylor Swift,2020-07-24,294521,78,0.593,0.6,0.593,0.377,0.0,0.0976,-8.761,0.0253,95.939,4,2020-07-24,2020-07-31
mad woman,folklore,Taylor Swift,2020-07-24,237258,74,0.592,0.655,0.592,0.699,1.68e-05,0.114,-8.995,0.0471,141.916,4,2020-07-24,2020-07-31
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,205484,47,0.625,0.0172,0.625,0.814,0.0,0.158,-5.181,0.0657,144.991,4,2020-07-24,2020-07-31
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,227478,88,0.904,0.0631,0.904,0.723,0.0,0.185,-5.224,0.26,145.013,4,2020-07-24,2020-07-31
epiphany,folklore,Taylor Swift,2020-07-24,289749,74,0.354,0.731,0.354,0.267,0.000402,0.0858,-13.69,0.0281,94.219,4,2020-07-24,2020-07-31
peace,folklore,Taylor Swift,2020-07-24,234000,74,0.647,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,150.044,4,2020-07-24,2020-07-31
hoax,folklore,Taylor Swift,2020-07-24,220042,73,0.662,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,4,2020-07-24,2020-07-31
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,200221,89,0.8,0.057,0.8,0.56,0.0,0.134,-4.818,0.261,163.071,4,2020-07-24,2020-07-31
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-07-24,2020-07-31
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020-07-24,2020-07-31
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-07-24,2020-07-31
Conversations,Legends Never Die,Juice WRLD,2020-07-10,181661,43,0.747,0.176,0.747,0.622,0.0,0.151,-5.825,0.0838,159.93,4,2020-07-24,2020-07-31
Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,Juice WRLD,2020-07-10,160212,43,0.701,0.291,0.701,0.65,0.0,0.112,-6.313,0.104,90.003,4,2020-07-24,2020-07-31
The Woo (feat. 50 Cent & Roddy Ricch),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,201600,87,0.49,0.0221,0.49,0.618,3.77e-06,0.259,-5.655,0.104,99.7,4,2020-07-24,2020-07-31
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,94,0.823,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4,2020-07-24,2020-07-31
Rags2Riches (feat. ATR Son Son),Pray 4 Love,Rod Wave,2020-04-03,167183,78,0.904,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,4,2020-07-24,2020-07-31
Perfect,No Pressure,Logic,2020-07-24,100291,73,0.769,0.00948,0.769,0.829,6.65e-05,0.301,-5.228,0.0661,159.943,4,2020-07-24,2020-07-31
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,90,0.767,0.234,0.767,0.481,0.0,0.269,-8.52,0.0803,150.076,4,2020-07-24,2020-07-31
Lion King On Ice,Lewis Street,J. Cole,2020-07-22,210586,73,0.732,0.0819,0.732,0.663,0.0,0.115,-7.616,0.192,139.964,4,2020-07-24,2020-07-31
The Climb Back,Lewis Street,J. Cole,2020-07-22,304640,74,0.61,0.0398,0.61,0.569,0.0,0.337,-9.447,0.345,81.409,4,2020-07-24,2020-07-31
Righteous,Legends Never Die,Juice WRLD,2020-07-10,242180,42,0.706,0.0417,0.706,0.625,0.0,0.129,-7.426,0.0314,142.948,4,2020-07-24,2020-07-31
GO (feat. Juice WRLD),F*CK LOVE,The Kid LAROI,2020-07-24,181688,84,0.487,0.157,0.487,0.74,0.0,0.612,-4.973,0.0944,73.779,4,2020-07-24,2020-07-31
Party Girl,Fallin',StaySolidRocky,2020-07-15,147800,78,0.73,0.747,0.73,0.439,0.0,0.0988,-9.864,0.0609,130.09,4,2020-07-24,2020-07-31
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,2020-07-10,202193,42,0.63,0.337,0.63,0.446,0.0,0.166,-8.9,0.0351,143.078,4,2020-07-24,2020-07-31
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-10-09,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,2020-07-24,2020-07-31
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,2020-05-01,181929,82,0.926,0.135,0.926,0.542,0.0,0.0877,-5.064,0.293,135.14,4,2020-07-24,2020-07-31
GREECE (feat. Drake),GREECE (feat. Drake),DJ Khaled,2020-07-16,218901,86,0.695,0.0743,0.695,0.343,1.04e-06,0.107,-10.798,0.0432,85.84,4,2020-07-24,2020-07-31
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-07-24,2020-07-31
Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,88,0.755,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,4,2020-07-24,2020-07-31
DOLLAZ ON MY HEAD (feat. Young Thug),WUNNA,Gunna,2020-05-22,197760,83,0.825,0.114,0.825,0.458,0.0,0.102,-7.47,0.0577,145.115,4,2020-07-24,2020-07-31
Blood On My Jeans,Legends Never Die,Juice WRLD,2020-07-10,154767,40,0.868,0.183,0.868,0.55,0.0,0.109,-6.417,0.226,117.943,4,2020-07-24,2020-07-31
THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,86,0.716,0.233,0.716,0.537,0.0,0.157,-7.648,0.0514,129.979,4,2020-07-24,2020-07-31
UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2020-07-24,232253,92,0.571,0.00536,0.571,0.693,0.0,0.173,-8.234,0.0545,168.169,4,2020-07-24,2020-07-31
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-07-24,2020-07-31
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-07-24,2020-07-31
Nobody's Love,Nobody's Love,Maroon 5,2020-07-24,211253,79,0.486,0.31,0.486,0.567,0.0,0.0949,-6.456,0.0379,93.68,4,2020-07-24,2020-07-31
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2020-07-24,2020-07-31
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,94,0.746,0.247,0.746,0.69,0.0,0.101,-7.956,0.164,89.977,4,2020-07-31,2020-08-07
my future,my future,Billie Eilish,2020-07-30,208155,84,0.444,0.795,0.444,0.309,0.132,0.352,-10.956,0.062,104.745,4,2020-07-31,2020-08-07
Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,48,0.65,0.00336,0.65,0.613,0.0,0.267,-6.13,0.128,149.972,4,2020-07-31,2020-08-07
cardigan,folklore,Taylor Swift,2020-07-24,239560,85,0.613,0.537,0.613,0.581,0.000345,0.25,-8.588,0.0424,130.033,4,2020-07-31,2020-08-07
exile (feat. Bon Iver),folklore,Taylor Swift,2020-07-24,285634,84,0.298,0.778,0.298,0.38,5.62e-05,0.11,-8.426,0.0287,75.602,4,2020-07-31,2020-08-07
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,205484,47,0.625,0.0172,0.625,0.814,0.0,0.158,-5.181,0.0657,144.991,4,2020-07-31,2020-08-07
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,2020-06-24,227478,88,0.904,0.0631,0.904,0.723,0.0,0.185,-5.224,0.26,145.013,4,2020-07-31,2020-08-07
the 1,folklore,Taylor Swift,2020-07-24,210251,82,0.777,0.757,0.777,0.357,7.28e-06,0.108,-6.942,0.0522,139.883,4,2020-07-31,2020-08-07
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020-07-31,2020-08-07
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-07-31,2020-08-07
Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,97,0.514,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.0598,171.005,4,2020-07-31,2020-08-07
the last great american dynasty,folklore,Taylor Swift,2020-07-24,230999,78,0.686,0.467,0.686,0.662,0.0023,0.109,-8.505,0.0413,147.922,4,2020-07-31,2020-08-07
For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,94,0.823,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4,2020-07-31,2020-08-07
POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled,2020-07-17,200221,89,0.8,0.057,0.8,0.56,0.0,0.134,-4.818,0.261,163.071,4,2020-07-31,2020-08-07
august,folklore,Taylor Swift,2020-07-24,261922,79,0.532,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,4,2020-07-31,2020-08-07
my tears ricochet,folklore,Taylor Swift,2020-07-24,255893,78,0.456,0.806,0.456,0.263,0.0,0.0749,-10.63,0.0332,129.86,4,2020-07-31,2020-08-07
Conversations,Legends Never Die,Juice WRLD,2020-07-10,181661,43,0.747,0.176,0.747,0.622,0.0,0.151,-5.825,0.0838,159.93,4,2020-07-31,2020-08-07
Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),Jawsh 685,2020-06-11,171374,90,0.767,0.234,0.767,0.481,0.0,0.269,-8.52,0.0803,150.076,4,2020-07-31,2020-08-07
The Woo (feat. 50 Cent & Roddy Ricch),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,201600,87,0.49,0.0221,0.49,0.618,3.77e-06,0.259,-5.655,0.104,99.7,4,2020-07-31,2020-08-07
Rags2Riches (feat. ATR Son Son),Pray 4 Love,Rod Wave,2020-04-03,167183,78,0.904,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,4,2020-07-31,2020-08-07
Party Girl,Fallin',StaySolidRocky,2020-07-15,147800,78,0.73,0.747,0.73,0.439,0.0,0.0988,-9.864,0.0609,130.09,4,2020-07-31,2020-08-07
invisible string,folklore,Taylor Swift,2020-07-24,252880,77,0.653,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,4,2020-07-31,2020-08-07
Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,Juice WRLD,2020-07-10,160212,43,0.701,0.291,0.701,0.65,0.0,0.112,-6.313,0.104,90.003,4,2020-07-31,2020-08-07
seven,folklore,Taylor Swift,2020-07-24,208906,76,0.596,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,94.926,4,2020-07-31,2020-08-07
mirrorball,folklore,Taylor Swift,2020-07-24,208977,76,0.553,0.687,0.553,0.413,2.33e-06,0.0594,-10.037,0.0334,110.107,4,2020-07-31,2020-08-07
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-09-13,176218,76,0.785,0.0149,0.785,0.721,0.00432,0.285,-5.457,0.0506,121.962,4,2020-07-31,2020-08-07
We Paid (feat. 42 Dugg),My Turn (Deluxe),Lil Baby,2020-05-01,181929,82,0.926,0.135,0.926,0.542,0.0,0.0877,-5.064,0.293,135.14,4,2020-07-31,2020-08-07
Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,88,0.755,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,4,2020-07-31,2020-08-07
this is me trying,folklore,Taylor Swift,2020-07-24,195097,76,0.515,0.314,0.515,0.476,4.74e-05,0.171,-9.843,0.0328,135.886,4,2020-07-31,2020-08-07
Righteous,Legends Never Die,Juice WRLD,2020-07-10,242180,42,0.706,0.0417,0.706,0.625,0.0,0.129,-7.426,0.0314,142.948,4,2020-07-31,2020-08-07
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2020-07-31,2020-08-07
Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,213333,89,0.48,0.487,0.48,0.602,0.0,0.0848,-6.335,0.368,179.798,4,2020-07-31,2020-08-07
illicit affairs,folklore,Taylor Swift,2020-07-24,190898,76,0.559,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,4,2020-07-31,2020-08-07
betty,folklore,Taylor Swift,2020-07-24,294521,78,0.593,0.6,0.593,0.377,0.0,0.0976,-8.761,0.0253,95.939,4,2020-07-31,2020-08-07
GO (feat. Juice WRLD),F*CK LOVE,The Kid LAROI,2020-07-24,181688,84,0.487,0.157,0.487,0.74,0.0,0.612,-4.973,0.0944,73.779,4,2020-07-31,2020-08-07
Got It On Me,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,164579,84,0.688,0.00815,0.688,0.647,1.65e-05,0.095,-7.258,0.19,88.834,4,2020-07-31,2020-08-07
Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,2020-07-10,202193,42,0.63,0.337,0.63,0.446,0.0,0.166,-8.9,0.0351,143.078,4,2020-07-31,2020-08-07
GREECE (feat. Drake),GREECE (feat. Drake),DJ Khaled,2020-07-16,218901,86,0.695,0.0743,0.695,0.343,1.04e-06,0.107,-10.798,0.0432,85.84,4,2020-07-31,2020-08-07
DOLLAZ ON MY HEAD (feat. Young Thug),WUNNA,Gunna,2020-05-22,197760,83,0.825,0.114,0.825,0.458,0.0,0.102,-7.47,0.0577,145.115,4,2020-07-31,2020-08-07
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-07-31,2020-08-07
mad woman,folklore,Taylor Swift,2020-07-24,237258,74,0.592,0.655,0.592,0.699,1.68e-05,0.114,-8.995,0.0471,141.916,4,2020-07-31,2020-08-07
THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,86,0.716,0.233,0.716,0.537,0.0,0.157,-7.648,0.0514,129.979,4,2020-07-31,2020-08-07
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2020-07-31,2020-08-07
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-07-31,2020-08-07
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-07-31,2020-08-07
Blood On My Jeans,Legends Never Die,Juice WRLD,2020-07-10,154767,40,0.868,0.183,0.868,0.55,0.0,0.109,-6.417,0.226,117.943,4,2020-07-31,2020-08-07
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-07-31,2020-08-07
Toosie Slide,Dark Lane Demo Tapes,Drake,2020-05-01,247058,80,0.83,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0.209,81.604,4,2020-07-31,2020-08-07
UN DIA (ONE DAY) (Feat. Tainy),UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2020-07-24,232253,92,0.571,0.00536,0.571,0.693,0.0,0.173,-8.234,0.0545,168.169,4,2020-07-31,2020-08-07
peace,folklore,Taylor Swift,2020-07-24,234000,74,0.647,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,150.044,4,2020-07-31,2020-08-07
WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,95,0.935,0.0194,0.935,0.454,0.0,0.0824,-7.509,0.375,133.073,4,2020-08-07,2020-08-14
Smile (with The Weeknd),Legends Never Die,Juice WRLD,2020-07-10,196180,84,0.694,0.224,0.694,0.685,0.0,0.124,-6.535,0.133,158.831,4,2020-08-07,2020-08-14
ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,DaBaby,2020-04-17,181733,94,0.746,0.247,0.746,0.69,0.0,0.101,-7.956,0.164,89.977,4,2020-08-07,2020-08-14
