name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-11-01,2019-11-08
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,3,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-11-01,2019-11-08
Follow God,JESUS IS KING,Kanye West,2019-10-25,104591,75,0.529,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,180.291,4,2019-11-01,2019-11-08
Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,183290,87,0.794,0.0125,0.794,0.793,0.0,0.0952,-4.521,0.0842,123.941,4,2019-11-01,2019-11-08
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-11-01,2019-11-08
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-11-01,2019-11-08
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-11-01,2019-11-08
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,3,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-11-08,2019-11-15
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-11-08,2019-11-15
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-11-08,2019-11-15
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-11-08,2019-11-15
Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,18,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,2019-11-08,2019-11-15
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-11-08,2019-11-15
223's (feat. 9lokknine),223's (feat. 9lokknine),YNW Melly,2019-08-09,176640,73,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2019-11-08,2019-11-15
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-11-08,2019-11-15
Stuck In A Dream (feat. Gunna),Certified Hitmaker,Lil Mosey,2019-11-08,123560,79,0.748,0.484,0.748,0.648,0.0,0.126,-6.445,0.0816,139.952,4,2019-11-08,2019-11-15
Memories,Memories,Maroon 5,2019-09-20,189486,90,0.764,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4,2019-11-08,2019-11-15
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2019-11-15,2019-11-22
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-11-15,2019-11-22
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-11-15,2019-11-22
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-11-15,2019-11-22
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-11-15,2019-11-22
Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,18,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,2019-11-15,2019-11-22
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2019-11-15,2019-11-22
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2019-11-15,2019-11-22
Memories,Memories,Maroon 5,2019-09-20,189486,90,0.764,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4,2019-11-15,2019-11-22
Watermelon Sugar,Watermelon Sugar,Harry Styles,2019-11-17,174000,82,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2019-11-15,2019-11-22
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-11-22,2019-11-29
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-11-22,2019-11-29
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2019-11-22,2019-11-29
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-11-22,2019-11-29
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-11-22,2019-11-29
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2019-11-22,2019-11-29
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019-11-22,2019-11-29
Vete,Vete,Bad Bunny,2019-11-21,192024,81,0.886,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,91.976,4,2019-11-22,2019-11-29
Lose You To Love Me,Lose You To Love Me,Selena Gomez,2019-10-23,206458,18,0.505,0.576,0.505,0.34,0.0,0.21,-9.005,0.0438,101.993,4,2019-11-22,2019-11-29
Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,2019-11-22,2019-11-29
Heartless,Heartless,The Weeknd,2019-11-27,200080,11,0.531,0.00632,0.531,0.75,7.6e-05,0.117,-5.831,0.111,169.954,4,2019-11-29,2019-12-06
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-11-29,2019-12-06
Blinding Lights,Blinding Lights,The Weeknd,2019-11-29,201573,26,0.513,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,4,2019-11-29,2019-12-06
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-11-29,2019-12-06
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2019-11-29,2019-12-06
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2019-11-29,2019-12-06
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-11-29,2019-12-06
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019-11-29,2019-12-06
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-11-01,241106,97,0.336,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,4,2019-11-29,2019-12-06
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-11-29,2019-12-06
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-12-06,2019-12-13
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-12-06,2019-12-13
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2019-12-06,2019-12-13
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-12-06,2019-12-13
Adore You,Adore You,Harry Styles,2019-12-06,207133,78,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2019-12-06,2019-12-13
Heartless,Heartless,The Weeknd,2019-11-27,200080,11,0.531,0.00632,0.531,0.75,7.6e-05,0.117,-5.831,0.111,169.954,4,2019-12-06,2019-12-13
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2019-12-06,2019-12-13
Robbery,Death Race For Love,Juice WRLD,2019-03-08,240050,89,0.685,0.328,0.685,0.692,0.0,0.153,-5.122,0.0457,159.966,5,2019-12-06,2019-12-13
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019-12-06,2019-12-13
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2019-12-06,2019-12-13
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,2019-12-12,198912,73,0.881,0.0327,0.881,0.457,0.0,0.231,-8.191,0.156,136.97,4,2019-12-13,2019-12-20
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-12-13,2019-12-20
Adore You,Fine Line,Harry Styles,2019-12-13,207133,88,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2019-12-13,2019-12-20
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-12-13,2019-12-20
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2019-12-13,2019-12-20
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-12-13,2019-12-20
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2019-12-13,2019-12-20
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2019-12-13,2019-12-20
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2019-12-13,2019-12-20
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-11-01,241106,97,0.336,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,4,2019-12-13,2019-12-20
The Box,Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,196652,90,0.896,0.104,0.896,0.586,0.0,0.79,-6.687,0.0559,116.971,4,2019-12-20,2019-12-27
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-11-01,241106,97,0.336,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,4,2019-12-20,2019-12-27
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2019-12-20,2019-12-27
Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,Brenda Lee,1964-10-19,126266,94,0.589,0.614,0.589,0.472,0.0,0.505,-8.749,0.0502,67.196,4,2019-12-20,2019-12-27
Jingle Bell Rock,The Classic Years: 1956-1962,Bobby Helms,1992-01-01,130973,82,0.754,0.643,0.754,0.424,0.0,0.0652,-8.463,0.0363,119.705,4,2019-12-20,2019-12-27
Futsal Shuffle 2020,Futsal Shuffle 2020,Lil Uzi Vert,2019-12-12,198912,73,0.881,0.0327,0.881,0.457,0.0,0.231,-8.191,0.156,136.97,4,2019-12-20,2019-12-27
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2019-12-20,2019-12-27
It's the Most Wonderful Time of the Year,The Andy Williams Christmas Album,Andy Williams,1963,151000,68,0.234,0.871,0.234,0.526,2.34e-06,0.122,-11.656,0.0411,201.739,3,2019-12-20,2019-12-27
Falling,Falling,Trevor Daniel,2018-10-05,159381,87,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,2019-12-20,2019-12-27
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2019-12-20,2019-12-27
